index	num_heavy_atoms	num_bonds	depiction	look	time	size
593	20	21	TUBE	CARTOON	396.2290287017822	19.14
594	28	30	SPACEFILLING	CARTOON	271.36802673339844	26.85
593	20	21	TUBE	GLOSSY	392.27986335754395	25.159
594	28	30	WIREFRAME	CARTOON	0.5159378051757812	7.788
594	28	30	BALL_AND_STICK	CARTOON	368.00622940063477	67.2
594	28	30	SPACEFILLING	GLOSSY	273.5941410064697	33.767
594	28	30	BALL_AND_STICK	GLOSSY	368.5441017150879	85.296
594	28	30	WIREFRAME	GLOSSY	0.5221366882324219	7.788
594	28	30	TUBE	CARTOON	586.6661071777344	28.839
595	20	21	SPACEFILLING	CARTOON	205.78813552856445	20.088
595	20	21	BALL_AND_STICK	CARTOON	294.14868354797363	51.928
595	20	21	WIREFRAME	CARTOON	0.42128562927246094	6.743
594	28	30	TUBE	GLOSSY	585.1199626922607	38.789
595	20	21	SPACEFILLING	GLOSSY	204.81514930725098	24.987
595	20	21	BALL_AND_STICK	GLOSSY	294.2500114440918	66.827
595	20	21	WIREFRAME	GLOSSY	0.42700767517089844	6.743
595	20	21	TUBE	CARTOON	519.0982818603516	25.633
596	33	35	SPACEFILLING	CARTOON	342.45800971984863	31.405
595	20	21	TUBE	GLOSSY	514.2619609832764	33.566
596	33	35	WIREFRAME	CARTOON	0.6480216979980469	9.941
596	33	35	BALL_AND_STICK	CARTOON	461.9860649108887	77.779
596	33	35	SPACEFILLING	GLOSSY	343.7011241912842	39.436
596	33	35	BALL_AND_STICK	GLOSSY	460.73293685913086	100.217
596	33	35	WIREFRAME	GLOSSY	0.6401538848876953	9.941
596	33	35	TUBE	CARTOON	776.170015335083	36.252
597	34	37	SPACEFILLING	CARTOON	353.3940315246582	32.015
596	33	35	TUBE	GLOSSY	770.787239074707	49.159
597	34	37	WIREFRAME	CARTOON	0.6508827209472656	9.944
597	34	37	BALL_AND_STICK	CARTOON	466.4349555969238	75.759
597	34	37	SPACEFILLING	GLOSSY	366.73498153686523	40.292
597	34	37	BALL_AND_STICK	GLOSSY	456.5868377685547	97.56
597	34	37	WIREFRAME	GLOSSY	0.6468296051025391	9.944
597	34	37	TUBE	CARTOON	791.7249202728271	36.954
598	20	22	SPACEFILLING	CARTOON	205.10005950927734	18.971
598	20	22	BALL_AND_STICK	CARTOON	262.22681999206543	43.057
598	20	22	WIREFRAME	CARTOON	0.39124488830566406	5.903
598	20	22	SPACEFILLING	GLOSSY	204.3778896331787	23.828
597	34	37	TUBE	GLOSSY	775.4340171813965	50.189
598	20	22	TUBE	CARTOON	455.49678802490234	22.21
598	20	22	WIREFRAME	GLOSSY	0.3898143768310547	5.903
598	20	22	BALL_AND_STICK	GLOSSY	262.8037929534912	55.323
599	28	31	SPACEFILLING	CARTOON	277.4019241333008	26.376
598	20	22	TUBE	GLOSSY	456.082820892334	29.882
599	28	31	WIREFRAME	CARTOON	0.6251335144042969	9.848
599	28	31	BALL_AND_STICK	CARTOON	397.0203399658203	70.049
599	28	31	SPACEFILLING	GLOSSY	276.86285972595215	33.243
599	28	31	BALL_AND_STICK	GLOSSY	399.0809917449951	89.654
599	28	31	WIREFRAME	GLOSSY	0.6530284881591797	9.848
599	28	31	TUBE	CARTOON	747.7960586547852	36.328
600	34	37	SPACEFILLING	CARTOON	358.5629463195801	32.939
599	28	31	TUBE	GLOSSY	741.5299415588379	48.357
600	34	37	WIREFRAME	CARTOON	0.6759166717529297	10.21
600	34	37	BALL_AND_STICK	CARTOON	467.20099449157715	80.668
600	34	37	SPACEFILLING	GLOSSY	359.7230911254883	41.264
600	34	37	BALL_AND_STICK	GLOSSY	467.1759605407715	103.168
600	34	37	WIREFRAME	GLOSSY	0.659942626953125	10.21
600	34	37	TUBE	CARTOON	814.7320747375488	39.409
601	24	25	SPACEFILLING	CARTOON	237.152099609375	22.723
601	24	25	BALL_AND_STICK	CARTOON	306.38694763183594	49.571
601	24	25	WIREFRAME	CARTOON	0.4210472106933594	6.267
600	34	37	TUBE	GLOSSY	806.9519996643066	53.03
601	24	25	SPACEFILLING	GLOSSY	240.5858039855957	28.542
601	24	25	TUBE	CARTOON	471.49181365966797	22.478
601	24	25	WIREFRAME	GLOSSY	0.4200935363769531	6.267
601	24	25	BALL_AND_STICK	GLOSSY	306.37288093566895	63.269
602	32	34	SPACEFILLING	CARTOON	335.8418941497803	33.26
601	24	25	TUBE	GLOSSY	473.4656810760498	30.413
602	32	34	WIREFRAME	CARTOON	0.5822181701660156	8.781
602	32	34	BALL_AND_STICK	CARTOON	424.15595054626465	77.296
602	32	34	SPACEFILLING	GLOSSY	337.3217582702637	41.183
602	32	34	TUBE	CARTOON	682.1670532226562	36.672
602	32	34	WIREFRAME	GLOSSY	0.5800724029541016	8.781
602	32	34	BALL_AND_STICK	GLOSSY	422.59693145751953	97.393
603	33	36	SPACEFILLING	CARTOON	347.8059768676758	31.939
602	32	34	TUBE	GLOSSY	687.0911121368408	47.657
603	33	36	WIREFRAME	CARTOON	0.640869140625	9.801
603	33	36	BALL_AND_STICK	CARTOON	449.73206520080566	77.771
603	33	36	SPACEFILLING	GLOSSY	346.5101718902588	40.006
603	33	36	BALL_AND_STICK	GLOSSY	452.2371292114258	99.949
603	33	36	WIREFRAME	GLOSSY	0.6411075592041016	9.801
603	33	36	TUBE	CARTOON	778.3219814300537	37.694
604	32	34	SPACEFILLING	CARTOON	331.0811519622803	30.927
604	32	34	BALL_AND_STICK	CARTOON	427.8421401977539	73.566
604	32	34	WIREFRAME	CARTOON	0.5729198455810547	8.644
603	33	36	TUBE	GLOSSY	785.0329875946045	50.354
604	32	34	SPACEFILLING	GLOSSY	332.7059745788574	38.748
604	32	34	TUBE	CARTOON	680.3741455078125	33.868
604	32	34	WIREFRAME	GLOSSY	0.5769729614257812	8.644
604	32	34	BALL_AND_STICK	GLOSSY	426.86009407043457	93.177
605	22	25	SPACEFILLING	CARTOON	224.49874877929688	22.709
605	22	25	BALL_AND_STICK	CARTOON	301.68890953063965	51.93
605	22	25	WIREFRAME	CARTOON	0.4279613494873047	6.055
605	22	25	SPACEFILLING	GLOSSY	224.00617599487305	28.16
604	32	34	TUBE	GLOSSY	700.9749412536621	44.283
605	22	25	TUBE	CARTOON	478.47819328308105	24.07
605	22	25	WIREFRAME	GLOSSY	0.40411949157714844	6.055
605	22	25	BALL_AND_STICK	GLOSSY	285.2039337158203	64.997
606	13	13	SPACEFILLING	CARTOON	132.31968879699707	13.388
606	13	13	BALL_AND_STICK	CARTOON	171.80180549621582	31.129
606	13	13	WIREFRAME	CARTOON	0.2701282501220703	4.068
605	22	25	TUBE	GLOSSY	466.95494651794434	31.701
606	13	13	SPACEFILLING	GLOSSY	134.04607772827148	16.591
606	13	13	TUBE	CARTOON	302.34694480895996	15.096
606	13	13	WIREFRAME	GLOSSY	0.2651214599609375	4.068
606	13	13	BALL_AND_STICK	GLOSSY	173.9492416381836	39.278
606	13	13	TUBE	GLOSSY	300.9321689605713	20.034
607	31	33	SPACEFILLING	CARTOON	317.3840045928955	30.887
607	31	33	WIREFRAME	CARTOON	0.6070137023925781	9.459
607	31	33	BALL_AND_STICK	CARTOON	421.56195640563965	73.134
607	31	33	SPACEFILLING	GLOSSY	320.1751708984375	38.492
607	31	33	BALL_AND_STICK	GLOSSY	422.10888862609863	94.134
607	31	33	WIREFRAME	GLOSSY	0.6110668182373047	9.459
607	31	33	TUBE	CARTOON	733.9577674865723	36.939
608	18	20	SPACEFILLING	CARTOON	183.02297592163086	17.111
608	18	20	BALL_AND_STICK	CARTOON	246.6428279876709	37.38
608	18	20	WIREFRAME	CARTOON	0.34308433532714844	4.946
607	31	33	TUBE	GLOSSY	762.6309394836426	49.12
608	18	20	SPACEFILLING	GLOSSY	202.23402976989746	21.482
608	18	20	TUBE	CARTOON	409.3759059906006	18.451
608	18	20	WIREFRAME	GLOSSY	0.33402442932128906	4.946
608	18	20	BALL_AND_STICK	GLOSSY	226.25184059143066	48.041
609	21	23	SPACEFILLING	CARTOON	221.0097312927246	22.876
608	18	20	TUBE	GLOSSY	378.2958984375	24.453
609	21	23	WIREFRAME	CARTOON	0.37598609924316406	5.693
609	21	23	BALL_AND_STICK	CARTOON	267.46582984924316	50.016
609	21	23	SPACEFILLING	GLOSSY	233.83212089538574	28.105
609	21	23	BALL_AND_STICK	GLOSSY	277.82201766967773	62.83
609	21	23	WIREFRAME	GLOSSY	0.37384033203125	5.693
609	21	23	TUBE	CARTOON	447.8778839111328	24.563
609	21	23	TUBE	GLOSSY	441.2360191345215	31.418
610	36	39	SPACEFILLING	CARTOON	369.97079849243164	37.094
610	36	39	WIREFRAME	CARTOON	0.659942626953125	10.379
610	36	39	BALL_AND_STICK	CARTOON	473.1640815734863	87.476
610	36	39	SPACEFILLING	GLOSSY	371.3569641113281	46.025
610	36	39	BALL_AND_STICK	GLOSSY	473.07801246643066	109.976
610	36	39	WIREFRAME	GLOSSY	0.675201416015625	10.379
610	36	39	TUBE	CARTOON	801.2330532073975	40.035
611	26	27	SPACEFILLING	CARTOON	249.8161792755127	24.339
611	26	27	BALL_AND_STICK	CARTOON	373.0931282043457	64.243
611	26	27	WIREFRAME	CARTOON	0.5550384521484375	8.626
610	36	39	TUBE	GLOSSY	794.4741249084473	53.618
611	26	27	SPACEFILLING	GLOSSY	251.27601623535156	30.686
611	26	27	TUBE	CARTOON	642.798900604248	31.042
611	26	27	WIREFRAME	GLOSSY	0.5519390106201172	8.626
611	26	27	BALL_AND_STICK	GLOSSY	371.46902084350586	83.33
612	24	27	SPACEFILLING	CARTOON	243.9730167388916	22.821
612	24	27	BALL_AND_STICK	CARTOON	295.2449321746826	53.367
612	24	27	WIREFRAME	CARTOON	0.41294097900390625	6.208
611	26	27	TUBE	GLOSSY	649.0368843078613	42.081
612	24	27	SPACEFILLING	GLOSSY	242.80619621276855	28.738
612	24	27	TUBE	CARTOON	477.1430492401123	22.651
612	24	27	WIREFRAME	GLOSSY	0.42319297790527344	6.208
613	11	11	SPACEFILLING	CARTOON	107.1479320526123	10.866
612	24	27	BALL_AND_STICK	GLOSSY	297.5151538848877	67.312
613	11	11	BALL_AND_STICK	CARTOON	137.50386238098145	23.521
613	11	11	WIREFRAME	CARTOON	0.21576881408691406	3.057
612	24	27	TUBE	GLOSSY	476.4840602874756	30.67
613	11	11	TUBE	CARTOON	223.7699031829834	11.182
613	11	11	SPACEFILLING	GLOSSY	109.0397834777832	13.551
613	11	11	WIREFRAME	GLOSSY	0.2028942108154297	3.057
613	11	11	BALL_AND_STICK	GLOSSY	137.4337673187256	30.17
613	11	11	TUBE	GLOSSY	220.87502479553223	14.816
614	23	25	SPACEFILLING	CARTOON	232.91611671447754	21.253
614	23	25	WIREFRAME	CARTOON	0.5438327789306641	8.609
614	23	25	BALL_AND_STICK	CARTOON	336.61794662475586	57.759
614	23	25	SPACEFILLING	GLOSSY	233.92224311828613	26.854
614	23	25	BALL_AND_STICK	GLOSSY	336.3759517669678	74.785
614	23	25	WIREFRAME	GLOSSY	0.5540847778320312	8.609
614	23	25	TUBE	CARTOON	669.8586940765381	31.246
615	21	23	SPACEFILLING	CARTOON	224.2450714111328	19.12
614	23	25	TUBE	GLOSSY	663.5630130767822	41.956
615	21	23	WIREFRAME	CARTOON	0.3809928894042969	5.649
615	21	23	BALL_AND_STICK	CARTOON	279.2539596557617	43.54
615	21	23	SPACEFILLING	GLOSSY	224.72596168518066	24.175
615	21	23	TUBE	CARTOON	443.4680938720703	19.788
615	21	23	WIREFRAME	GLOSSY	0.3819465637207031	5.649
615	21	23	BALL_AND_STICK	GLOSSY	278.2158851623535	56.539
615	21	23	TUBE	GLOSSY	443.6469078063965	26.896
616	36	40	SPACEFILLING	CARTOON	359.1961860656738	32.505
616	36	40	WIREFRAME	CARTOON	0.6740093231201172	10.346
616	36	40	BALL_AND_STICK	CARTOON	474.26319122314453	80.336
616	36	40	SPACEFILLING	GLOSSY	360.3479862213135	41.29
616	36	40	BALL_AND_STICK	GLOSSY	475.86798667907715	103.532
616	36	40	WIREFRAME	GLOSSY	0.6849765777587891	10.346
617	21	22	SPACEFILLING	CARTOON	207.0298194885254	20.832
616	36	40	TUBE	CARTOON	810.0249767303467	37.771
617	21	22	BALL_AND_STICK	CARTOON	282.5191020965576	50.552
617	21	22	WIREFRAME	CARTOON	0.41294097900390625	6.4
616	36	40	TUBE	GLOSSY	804.2140007019043	50.803
617	21	22	TUBE	CARTOON	476.7720699310303	25.504
617	21	22	SPACEFILLING	GLOSSY	208.20999145507812	26.007
617	21	22	WIREFRAME	GLOSSY	0.4169940948486328	6.4
618	15	15	SPACEFILLING	CARTOON	144.51193809509277	13.149
617	21	22	BALL_AND_STICK	GLOSSY	282.6719284057617	64.369
618	15	15	BALL_AND_STICK	CARTOON	200.57201385498047	33.698
618	15	15	WIREFRAME	CARTOON	0.2911090850830078	4.34
617	21	22	TUBE	GLOSSY	475.7981300354004	33.66
618	15	15	TUBE	CARTOON	321.1851119995117	14.55
618	15	15	SPACEFILLING	GLOSSY	145.02620697021484	16.77
618	15	15	WIREFRAME	GLOSSY	0.30493736267089844	4.34
618	15	15	BALL_AND_STICK	GLOSSY	202.29387283325195	43.751
619	19	20	SPACEFILLING	CARTOON	197.83878326416016	18.447
618	15	15	TUBE	GLOSSY	321.2590217590332	19.913
619	19	20	WIREFRAME	CARTOON	0.36907196044921875	5.525
619	19	20	BALL_AND_STICK	CARTOON	253.81135940551758	42.024
619	19	20	SPACEFILLING	GLOSSY	197.97325134277344	23.064
619	19	20	TUBE	CARTOON	426.15604400634766	19.91
619	19	20	WIREFRAME	GLOSSY	0.3619194030761719	5.525
619	19	20	BALL_AND_STICK	GLOSSY	254.5461654663086	53.969
620	11	12	SPACEFILLING	CARTOON	103.85680198669434	9.754
620	11	12	BALL_AND_STICK	CARTOON	142.1070098876953	24.787
620	11	12	WIREFRAME	CARTOON	0.2319812774658203	3.43
619	19	20	TUBE	GLOSSY	422.8808879852295	26.85
620	11	12	SPACEFILLING	GLOSSY	100.96192359924316	12.431
620	11	12	TUBE	CARTOON	250.89573860168457	11.942
620	11	12	WIREFRAME	GLOSSY	0.23174285888671875	3.43
620	11	12	BALL_AND_STICK	GLOSSY	142.11201667785645	31.661
621	19	20	SPACEFILLING	CARTOON	188.55929374694824	19.041
620	11	12	TUBE	GLOSSY	253.04579734802246	15.971
621	19	20	WIREFRAME	CARTOON	0.3998279571533203	6.224
621	19	20	BALL_AND_STICK	CARTOON	264.4038200378418	49.672
621	19	20	SPACEFILLING	GLOSSY	188.8141632080078	23.732
621	19	20	BALL_AND_STICK	GLOSSY	266.3719654083252	63.108
621	19	20	WIREFRAME	GLOSSY	0.3991127014160156	6.224
621	19	20	TUBE	CARTOON	474.00760650634766	24.086
622	14	13	SPACEFILLING	CARTOON	135.5900764465332	14.694
622	14	13	BALL_AND_STICK	CARTOON	189.55087661743164	34.866
622	14	13	WIREFRAME	CARTOON	0.28324127197265625	4.46
621	19	20	TUBE	GLOSSY	466.81904792785645	31.594
622	14	13	SPACEFILLING	GLOSSY	135.7109546661377	18.145
622	14	13	BALL_AND_STICK	GLOSSY	189.34988975524902	44.6
622	14	13	WIREFRAME	GLOSSY	0.29397010803222656	4.46
622	14	13	TUBE	CARTOON	320.79482078552246	16.7
623	12	12	SPACEFILLING	CARTOON	117.57302284240723	11.893
623	12	12	BALL_AND_STICK	CARTOON	158.7200164794922	29.655
623	12	12	WIREFRAME	CARTOON	0.24199485778808594	3.676
622	14	13	TUBE	GLOSSY	324.4950771331787	22.411
623	12	12	SPACEFILLING	GLOSSY	114.64810371398926	14.848
623	12	12	TUBE	CARTOON	268.218994140625	13.345
623	12	12	WIREFRAME	GLOSSY	0.25010108947753906	3.676
623	12	12	BALL_AND_STICK	GLOSSY	160.43901443481445	37.618
624	14	14	SPACEFILLING	CARTOON	137.62187957763672	14.421
623	12	12	TUBE	GLOSSY	268.91398429870605	18.283
624	14	14	WIREFRAME	CARTOON	0.2498626708984375	3.676
624	14	14	BALL_AND_STICK	CARTOON	175.95815658569336	32.12
624	14	14	SPACEFILLING	GLOSSY	137.0396614074707	17.872
624	14	14	BALL_AND_STICK	GLOSSY	175.8739948272705	40.285
624	14	14	WIREFRAME	GLOSSY	0.2491474151611328	3.676
624	14	14	TUBE	CARTOON	263.69309425354004	13.87
624	14	14	TUBE	GLOSSY	266.01409912109375	18.625
625	37	40	SPACEFILLING	CARTOON	376.4801025390625	35.862
625	37	40	WIREFRAME	CARTOON	0.7328987121582031	11.401
625	37	40	BALL_AND_STICK	CARTOON	508.61501693725586	89.48
625	37	40	SPACEFILLING	GLOSSY	374.88317489624023	44.943
625	37	40	BALL_AND_STICK	GLOSSY	508.58497619628906	114.182
625	37	40	WIREFRAME	GLOSSY	0.7240772247314453	11.401
625	37	40	TUBE	CARTOON	871.1378574371338	42.751
626	34	38	SPACEFILLING	CARTOON	331.345796585083	31.084
626	34	38	BALL_AND_STICK	CARTOON	452.070951461792	78.894
626	34	38	WIREFRAME	CARTOON	0.6868839263916016	10.219
625	37	40	TUBE	GLOSSY	881.803035736084	57.372
626	34	38	SPACEFILLING	GLOSSY	334.7649574279785	39.419
626	34	38	BALL_AND_STICK	GLOSSY	454.571008682251	101.788
626	34	38	WIREFRAME	GLOSSY	0.6768703460693359	10.219
626	34	38	TUBE	CARTOON	780.411958694458	37.12
627	24	26	SPACEFILLING	CARTOON	240.69619178771973	21.365
627	24	26	BALL_AND_STICK	CARTOON	338.32693099975586	56.483
627	24	26	WIREFRAME	CARTOON	0.4563331604003906	6.851
626	34	38	TUBE	GLOSSY	786.052942276001	49.964
627	24	26	SPACEFILLING	GLOSSY	239.0298843383789	27.188
627	24	26	TUBE	CARTOON	544.0912246704102	23.932
627	24	26	WIREFRAME	GLOSSY	0.44798851013183594	6.851
627	24	26	BALL_AND_STICK	GLOSSY	334.6378803253174	73.24
628	28	30	SPACEFILLING	CARTOON	277.4090766906738	24.463
627	24	26	TUBE	GLOSSY	537.4128818511963	32.916
628	28	30	WIREFRAME	CARTOON	0.5979537963867188	9.27
628	28	30	BALL_AND_STICK	CARTOON	398.3030319213867	64.042
628	28	30	SPACEFILLING	GLOSSY	278.2309055328369	31.22
628	28	30	BALL_AND_STICK	GLOSSY	394.37198638916016	83.637
628	28	30	WIREFRAME	GLOSSY	0.6022453308105469	9.27
628	28	30	TUBE	CARTOON	719.3648815155029	31.663
629	14	14	SPACEFILLING	CARTOON	140.14005661010742	13.803
629	14	14	BALL_AND_STICK	CARTOON	200.49715042114258	35.256
629	14	14	WIREFRAME	CARTOON	0.2808570861816406	4.221
629	14	14	SPACEFILLING	GLOSSY	139.22595977783203	17.226
629	14	14	TUBE	CARTOON	317.4588680267334	15.616
628	28	30	TUBE	GLOSSY	713.7081623077393	43.813
629	14	14	WIREFRAME	GLOSSY	0.2799034118652344	4.221
630	12	12	SPACEFILLING	CARTOON	116.80006980895996	12.055
629	14	14	BALL_AND_STICK	GLOSSY	200.3340721130371	45.409
630	12	12	BALL_AND_STICK	CARTOON	155.5640697479248	27.057
630	12	12	WIREFRAME	CARTOON	0.24175643920898438	3.251
629	14	14	TUBE	GLOSSY	317.36207008361816	21.152
630	12	12	SPACEFILLING	GLOSSY	119.60101127624512	14.986
630	12	12	TUBE	CARTOON	242.54679679870605	12.211
630	12	12	WIREFRAME	GLOSSY	0.22792816162109375	3.251
630	12	12	BALL_AND_STICK	GLOSSY	151.5820026397705	34.302
631	21	22	SPACEFILLING	CARTOON	208.24408531188965	20.142
630	12	12	TUBE	GLOSSY	238.7709617614746	15.942
631	21	22	WIREFRAME	CARTOON	0.40912628173828125	6.135
631	21	22	BALL_AND_STICK	CARTOON	284.6100330352783	48.876
631	21	22	SPACEFILLING	GLOSSY	208.09102058410645	25.271
631	21	22	BALL_AND_STICK	GLOSSY	284.7790718078613	63.073
631	21	22	WIREFRAME	GLOSSY	0.4029273986816406	6.135
631	21	22	TUBE	CARTOON	472.8109836578369	23.683
632	15	16	SPACEFILLING	CARTOON	150.31003952026367	14.583
632	15	16	BALL_AND_STICK	CARTOON	193.58205795288086	33.44
632	15	16	WIREFRAME	CARTOON	0.2789497375488281	4.027
631	21	22	TUBE	GLOSSY	467.47398376464844	31.396
632	15	16	SPACEFILLING	GLOSSY	148.19097518920898	18.252
632	15	16	TUBE	CARTOON	302.6740550994873	14.947
632	15	16	WIREFRAME	GLOSSY	0.2751350402832031	4.027
632	15	16	BALL_AND_STICK	GLOSSY	191.43986701965332	42.154
632	15	16	TUBE	GLOSSY	305.8178424835205	20.188
633	27	30	SPACEFILLING	CARTOON	277.3432731628418	24.431
633	27	30	WIREFRAME	CARTOON	0.5161762237548828	7.664
633	27	30	BALL_AND_STICK	CARTOON	355.1790714263916	60.69
633	27	30	SPACEFILLING	GLOSSY	277.2181034088135	31.022
633	27	30	BALL_AND_STICK	GLOSSY	355.0548553466797	77.678
633	27	30	WIREFRAME	GLOSSY	0.5130767822265625	7.664
633	27	30	TUBE	CARTOON	605.090856552124	27.366
634	26	28	SPACEFILLING	CARTOON	254.53424453735352	21.703
633	27	30	TUBE	GLOSSY	601.7279624938965	36.626
634	26	28	WIREFRAME	CARTOON	0.49114227294921875	7.18
634	26	28	BALL_AND_STICK	CARTOON	339.9930000305176	54.638
634	26	28	SPACEFILLING	GLOSSY	256.07991218566895	27.976
634	26	28	BALL_AND_STICK	GLOSSY	340.6369686126709	70.823
634	26	28	WIREFRAME	GLOSSY	0.48279762268066406	7.18
634	26	28	TUBE	CARTOON	562.690019607544	24.23
635	28	30	SPACEFILLING	CARTOON	286.5281105041504	24.272
635	28	30	BALL_AND_STICK	CARTOON	381.5329074859619	61.979
635	28	30	WIREFRAME	CARTOON	0.5841255187988281	8.138
634	26	28	TUBE	GLOSSY	567.0912265777588	33.13
635	28	30	SPACEFILLING	GLOSSY	284.01803970336914	31.031
635	28	30	BALL_AND_STICK	GLOSSY	380.70130348205566	80.59
635	28	30	WIREFRAME	GLOSSY	0.5412101745605469	8.138
635	28	30	TUBE	CARTOON	639.8561000823975	28.597
636	27	29	SPACEFILLING	CARTOON	271.6851234436035	24.476
635	28	30	TUBE	GLOSSY	635.9829902648926	38.373
636	27	29	WIREFRAME	CARTOON	0.5850791931152344	9.033
636	27	29	BALL_AND_STICK	CARTOON	396.8369960784912	68.811
636	27	29	SPACEFILLING	GLOSSY	270.9181308746338	31.077
636	27	29	BALL_AND_STICK	GLOSSY	394.63305473327637	88.807
636	27	29	WIREFRAME	GLOSSY	0.5891323089599609	9.033
636	27	29	TUBE	CARTOON	692.3530101776123	33.489
637	16	16	SPACEFILLING	CARTOON	161.4980697631836	15.871
637	16	16	BALL_AND_STICK	CARTOON	208.24384689331055	36.636
637	16	16	WIREFRAME	CARTOON	0.3082752227783203	4.609
637	16	16	SPACEFILLING	GLOSSY	160.7649326324463	19.786
637	16	16	TUBE	CARTOON	344.2530632019043	16.894
636	27	29	TUBE	GLOSSY	692.1846866607666	44.202
637	16	16	WIREFRAME	GLOSSY	0.30493736267089844	4.609
637	16	16	BALL_AND_STICK	GLOSSY	209.30099487304688	46.7
637	16	16	TUBE	GLOSSY	344.8941707611084	23.096
638	29	31	SPACEFILLING	CARTOON	300.1060485839844	27.696
638	29	31	WIREFRAME	CARTOON	0.5869865417480469	9.051
638	29	31	BALL_AND_STICK	CARTOON	408.34593772888184	71.059
638	29	31	SPACEFILLING	GLOSSY	295.76897621154785	34.795
638	29	31	BALL_AND_STICK	GLOSSY	410.56203842163086	92.202
638	29	31	WIREFRAME	GLOSSY	0.6000995635986328	9.051
638	29	31	TUBE	CARTOON	712.8181457519531	34.143
638	29	31	TUBE	GLOSSY	702.5210857391357	45.053
639	39	43	SPACEFILLING	CARTOON	408.7176322937012	36.992
639	39	43	WIREFRAME	CARTOON	0.7503032684326172	11.717
639	39	43	BALL_AND_STICK	CARTOON	532.595157623291	90.053
639	39	43	SPACEFILLING	GLOSSY	407.67478942871094	46.517
639	39	43	BALL_AND_STICK	GLOSSY	535.4392528533936	115.9
639	39	43	WIREFRAME	GLOSSY	0.7600784301757812	11.717
639	39	43	TUBE	CARTOON	910.412073135376	43.174
640	27	29	SPACEFILLING	CARTOON	278.67913246154785	26.132
640	27	29	BALL_AND_STICK	CARTOON	331.50482177734375	56.982
640	27	29	WIREFRAME	CARTOON	0.4379749298095703	6.356
639	39	43	TUBE	GLOSSY	911.0658168792725	57.964
640	27	29	SPACEFILLING	GLOSSY	275.55274963378906	32.755
640	27	29	TUBE	CARTOON	512.1200084686279	22.685
640	27	29	WIREFRAME	GLOSSY	0.431060791015625	6.356
640	27	29	BALL_AND_STICK	GLOSSY	328.0329704284668	71.597
641	16	16	SPACEFILLING	CARTOON	157.36699104309082	14.936
641	16	16	BALL_AND_STICK	CARTOON	231.20784759521484	40.01
641	16	16	WIREFRAME	CARTOON	0.3521442413330078	5.336
640	27	29	TUBE	GLOSSY	519.0608501434326	30.648
641	16	16	SPACEFILLING	GLOSSY	165.1937961578369	18.825
641	16	16	TUBE	CARTOON	414.52598571777344	19.043
641	16	16	WIREFRAME	GLOSSY	0.34999847412109375	5.336
641	16	16	BALL_AND_STICK	GLOSSY	231.6732406616211	51.415
642	16	16	SPACEFILLING	CARTOON	154.42299842834473	15.515
641	16	16	TUBE	GLOSSY	402.1570682525635	25.614
642	16	16	WIREFRAME	CARTOON	0.37789344787597656	5.395
642	16	16	BALL_AND_STICK	CARTOON	234.99488830566406	41.824
642	16	16	SPACEFILLING	GLOSSY	154.47497367858887	19.434
642	16	16	TUBE	CARTOON	405.38811683654785	20.415
642	16	16	WIREFRAME	GLOSSY	0.34618377685546875	5.395
642	16	16	BALL_AND_STICK	GLOSSY	231.09197616577148	53.531
643	17	17	SPACEFILLING	CARTOON	162.2300148010254	15.835
643	17	17	BALL_AND_STICK	CARTOON	246.0479736328125	44.446
643	17	17	WIREFRAME	CARTOON	0.36907196044921875	5.776
642	16	16	TUBE	GLOSSY	400.4991054534912	26.946
643	17	17	SPACEFILLING	GLOSSY	159.59620475769043	20.0
643	17	17	BALL_AND_STICK	GLOSSY	243.8068389892578	56.822
643	17	17	WIREFRAME	GLOSSY	0.36907196044921875	5.776
643	17	17	TUBE	CARTOON	436.56301498413086	21.43
644	25	26	SPACEFILLING	CARTOON	238.68989944458008	24.348
643	17	17	TUBE	GLOSSY	434.59510803222656	28.646
644	25	26	WIREFRAME	CARTOON	0.4837512969970703	7.4
644	25	26	BALL_AND_STICK	CARTOON	330.60479164123535	59.565
644	25	26	SPACEFILLING	GLOSSY	238.36803436279297	30.527
644	25	26	BALL_AND_STICK	GLOSSY	331.71796798706055	76.557
644	25	26	WIREFRAME	GLOSSY	0.4909038543701172	7.4
644	25	26	TUBE	CARTOON	540.5709743499756	27.785
645	23	24	SPACEFILLING	CARTOON	211.94815635681152	21.831
645	23	24	BALL_AND_STICK	CARTOON	307.5120449066162	56.84
645	23	24	WIREFRAME	CARTOON	0.4878044128417969	7.204
644	25	26	TUBE	GLOSSY	545.438289642334	37.366
645	23	24	SPACEFILLING	GLOSSY	209.9618911743164	27.514
645	23	24	BALL_AND_STICK	GLOSSY	308.1247806549072	71.744
645	23	24	WIREFRAME	GLOSSY	0.47397613525390625	7.204
645	23	24	TUBE	CARTOON	531.7268371582031	26.563
646	21	22	SPACEFILLING	CARTOON	195.4820156097412	19.528
